[0:01:38] <인생빠꾸없다> 화질 낮춤?,0
[0:01:39] <rudtjq2005> !감도,0
[0:01:40] <Ksh4550402> 얼마안햇는데,0
[0:01:44] <퍼트려> 근대진짜 너무 시간 금방간다,0
[0:01:50] <1인칭성애자> 오우 이제 괜찮네,0
[0:01:52] <다신울리지않을자신있는데> 득털님 힘내세요,0
[0:01:55] <귤은주문력이다> ㅋㅋㅋㅋㅋㅋㅋ,0
[0:01:58] <퍼트려> 최대 2시간밖에 안남았네 ㅠㅠ,0
[0:01:58] <AkdangX_X> 그 꿈 나도 꾼거같은데,0
[0:01:59] <곰군이다> 에이 꿈 이상하게 꾸셨네,0
[0:01:59] <봉봉쓰> 아 x발 꿈,0
[0:02:00] <Ksh4550402> 그거 꿈이에요 ㅋㅋㅋㅋ,0
[0:02:00] <Ggy0202> 그꿈 나도 공유한거같아,0
[0:02:02] <뉴즈뉴비> 어 저도 그거,0
[0:02:03] <블랙레드> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:02:05] <3대400가자> 유투브로 확인하세요,0
[0:02:06] <뉴즈뉴비> 본것같음,0
[0:02:07] <귤은주문력이다> ㅋㅋㅋㅋㅋ,0
[0:02:07] <qlalf0456> 힘의길님 힘내세요,0
[0:02:15] <hphong13> 힘의길ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:02:22] <다신울리지않을자신있는데> 죄송합니다 다신 안올게요,0
[0:02:22] <qlalf0456> 면도하셨네요?,0
[0:02:28] <미르메르> ㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:02:44] <인생빠꾸없다> 힘의길 의문의 1패,0
[0:02:50] <복복치치> 미하미하,0
[0:03:03] <qlalf0456> 의길님하고 운동컨텐츠도 재밌겠다,0
[0:03:14] <Ggy0202> 말왕님정도면 이기실려나? ㅋㅋ,0
[0:03:18] <3대400가자> 트위치에 은근 헬창 많은듯,0
[0:03:27] <봉봉쓰> 뭔총이지? 하면서 오겠다,0
[0:03:39] <AkdangX_X> 와 탄속봐 ㅋㅋㅋㅋ,0
[0:03:40] <퍼트려> 탄속미쳤네,0
[0:03:43] <퍼트려> 완전 굼뱅인데,0
[0:03:45] <Ggy0202> ??? : 저새기 움프들고있는 배린이다,0
[0:03:49] <왁타이거> 족발집인줄 알고 온다고,0
[0:03:51] <누구세용> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:03:57] <봉봉쓰> ㅋㅋㅋㅋㅋㅋㅋ,0
[0:03:58] <누구세용> 옼ㅋ,0
[0:04:01] <끔뻑> 누르면서 동시에 1?,0
[0:04:02] <1인칭성애자> 오 반응이 온다,0
[0:04:03] <Ggy0202> 국뽕비트 쏴보자,0
[0:04:04] <복복치치> !미션,0
[0:04:15] <복복치치> 오늘 뭐 파는고에요?,0
[0:04:15] <곰군이다> 소음기라서 들릴까,0
[0:04:20] <Ggy0202> 굼벵이가 아니라 람머스 아닐까요?,0
[0:04:20] <봉봉쓰> 굼뱅이특) 음속보다 빠름,0
[0:04:31] <rudtjq2005> !감도,0
[0:04:42] <곰군이다> 움프 9탄일때가 좋았는데,0
[0:04:55] <3대400가자> 호적에서 파버린 ㅜ,0
[0:05:13] <chinexis90> 요요!!!,0
[0:05:15] <Ggy0202> 산책로 끝자락 좋음요,0
[0:05:18] <chinexis90> 와썹!,0
[0:05:21] <k413h> 잠시나갔다왔더니 움프네 ㅅㅅ,0
[0:05:33] <챠리리> 나두 저런 원 걸리면 진짜 어디가야할지를 모르겠던데;,0
[0:05:34] <1인칭성애자> 움프로 여포 ㄷㄷ,0
[0:05:39] <N6N6> 보리밥집 가능,0
[0:05:45] <sssswitchsss> 다시 들어옴.,0
[0:05:55] <sssswitchsss> 안끊기네,0
[0:06:01] <아프리카만세> 라클이형 갑자기 헬스질문해서 죄송한데 bcaa같은거 드시나요? 뭐드시나요?,0
[0:06:09] <Ggy0202> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:06:14] <Ggy0202> 한참앞에 리드샷하네 ㅋㅋㅋㅋㅋㅋㅋ,0
[0:06:16] <왁타이거> ㅋㅋㅋㅋㅋㅋㅋ,0
[0:06:27] <챠리리> 방금 한참앞에 해도 오토바이 지나가고 박히지않음?,0
[0:06:32] <rudtjq2005> !감도,0
[0:06:42] <퍼트려> 제 친구는 유지방알레르기있어서 저런거 못먹는다는데,0
[0:06:43] <귤은주문력이다> ㅋㅋㅋㅋㅋ,0
[0:06:44] <Ggy0202> 총알이 아니라 돌맹이 던지는거같다,0
[0:06:45] <k413h> 움프45탄은 탄수급 ㄹㅇ 노답일듯,0
[0:06:46] <왁타이거> 여기 힘의길님 채널 아닙니다,0
[0:06:47] <u_levatein> ㅋㅋㅋㅋㅋㅋ비비탄인데?,0
[0:07:01] <왁타이거> 와 뒤돌았는데 그제야 박히네,0
[0:07:03] <곰군이다> 그와중에 맞았네,0
[0:07:04] <dmwmfl> 형 bcaa 원료 동물 털인거 알아?,0
[0:07:07] <1인칭성애자> 탄이 업슨데?,0
[0:07:09] <인생빠꾸없다> 차라리 총알 잡고 던지는게,0
[0:07:12] <왁타이거> 탄살녹,0
[0:07:34] <Ggy0202> 루피 할아버지가 던지는 포탄보다 느리다,0
[0:07:57] <왁타이거> 오 4배? 중요하지,0
[0:08:33] <Ggy0202> 붙이자,0
[0:08:34] <1인칭성애자> 와 까비,0
[0:08:35] <퍼트려> 3갑인가보넹,0
[0:08:56] <AkdangX_X> 오호,0
[0:08:59] <1인칭성애자> 4AM 캇!,0
[0:09:01] <Ggy0202> 해우소 문열림,0
[0:09:04] <안현태> 카리스마 개쩔었어,0
[0:09:20] <Ggy0202> 가깝다,0
[0:09:28] <Ggy0202> 움프 킬딸 각 나옴,0
[0:09:34] <왁타이거> 레드존이여,0
[0:09:45] <누구세용> 크,0
[0:09:45] <1인칭성애자> 와,0
[0:09:48] <Ggy0202> 서열정리,0
[0:09:48] <1인칭성애자> 샷지린다,0
[0:09:50] <_계피> ㅋㅋ,0
[0:09:58] <왁타이거> ㅋㅋㅋㅋㅋㅋㅋ,0
[0:09:59] <퍼트려> 까부네 ?,0
[0:10:02] <왁타이거> 성질나게 하네,0
[0:10:03] <챠리리> 위치보는것도 신기허네..,0
[0:10:05] <u_levatein> ㅋㅋㅋㅋㅋㅋㅋ,0
[0:10:07] <Ggy0202> 저자식 눈마주치자마자 꺠갱한[,0
[0:10:15] <Ggy0202> 해우소 문열렸다니까 아까 ㅋㅋ,0
[0:10:34] <u_levatein> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:10:34] <끔뻑> ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:10:35] <누구세용> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:10:37] <Ggy0202> 기적의 탄속,0
[0:10:37] <끔뻑> 리드샷이안돼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:10:38] <아하아하맨> 그저 움프,0
[0:10:40] <존버간디오면쏜다덜덜> 찐프,0
[0:10:40] <AkdangX_X> 진짜 움프....,0
[0:10:41] <qlalf0456> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:10:41] <hphong13> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:10:41] <깔라만쒸> 어림없죠,0
[0:10:42] <yhkim1014> 앞에ㅐ보급,0
[0:10:43] <Ggy0202> 움프했다.......,0
[0:10:47] <qlalf0456> 오토바이보다 느리네 탄속이,0
[0:10:47] <왁타이거> ㅋㅋㅋㅋㅋㅋ,0
[0:10:47] <Nightbot> ㅋㅋㅋㅋㅋㅋ,0
[0:10:49] <k413h> 와,0
[0:10:52] <Ggy0202> 형이 집어 던지는게 더 정확해,0
[0:10:52] <왁타이거> 은근 많이 맞았는데,0
[0:11:17] <누구세용> 해우소 뛰어감,0
[0:11:20] <누구세용> 방금,0
[0:11:30] <누구세용> ㅋㅋㅋㅋㅋㅋㅋ,0
[0:11:32] <방긋몬님> 와...,0
[0:11:33] <u_levatein> 에헤이 ㅋㅋㅋㅋㅋ,0
[0:11:34] <끔뻑> 졌쥬?,0
[0:11:34] <Ggy0202> ........,0
[0:11:35] <곰군이다> 이거승ㄴ..,0
[0:11:36] <바넬> 이걸 헤드로?ㅋㅋㅋ,0
[0:11:37] <AkdangX_X> 방금 갓드려쏴???,0
[0:11:46] <곰군이다> 서열정리 당했네,0
[0:11:46] <로즈워드> 스르륵 잠이 듭니다,0
[0:11:48] <존버간디오면쏜다덜덜> 적페대결 패배,0
[0:12:01] <Ggy0202> 누가 말했었는데,0
[0:12:13] <인생빠꾸없다> O_O 예상치도 못한 전개,0
[0:12:16] <퍼트려> 와 뽀록샷,0
[0:12:22] <챠리리> ??,0
[0:12:24] <퍼트려> 에임 좋은것도 아니였는데 ㅠ,0
[0:12:24] <tjqna> 여기서 트수탓을????,0
[0:12:25] <바넬> 남탓ㅋㅋㅋ,0
[0:12:25] <복복치치> 적폐 스르륵으로 지다니...,0
[0:12:26] <끔뻑> 이걸?,0
[0:12:26] <곰군이다> ?,0
[0:12:28] <인생빠꾸없다> 정직하게 쏘누,0
[0:12:33] <끔뻑> 남탓의 시작,0
[0:12:34] <곰군이다> 게임을 트수보고 하라고 하시네,0
[0:12:34] <Ggy0202> 이걸 트수 탓으로돌려?,0
[0:12:45] <Ggy0202> 남탓라클,0
[0:12:59] <tjqna> 잘되면 지탓 안되면 트수탓,0
[0:13:02] <인생빠꾸없다> 흐르미 잘못,0
[0:13:14] <Ksh4550402> 형 기열이형인줄알앗어 ㅋㅋㅋ변명,0
[0:13:14] <Ggy0202> 떄릴려고 손든거 아니지?,0
[0:13:17] <끔뻑> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:13:17] <dudqls5045> 형 웹툰에 윈드브레이커에서 강한남이라고 있는데 형 닮았어,0
[0:13:18] <N6N6> ㅋㅋㅋ,0
[0:13:20] <퍼트려> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:13:20] <N6N6> 핵딜,0
[0:13:31] <Ksh4550402> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:13:32] <곰군이다> 변명전문가,0
[0:13:38] <Ggy0202> 변명아티스트,0
[0:13:39] <끔뻑> 조만간 유료벤 각인데,0
[0:13:50] <인생빠꾸없다> 미라클했는데 무슨 문제라도?,0
[0:14:00] <Ggy0202> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:14:05] <Ksh4550402> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ변명나이스하쥬,0
[0:14:06] <곰군이다> 아무튼 안풀림,0
[0:14:07] <복복치치> 집에서도 무시당하는데 라클이한테도 무시당하네..,0
[0:14:12] <Ggy0202> 그럼 징크스 이겨내자 플레어건 치킨 유읍각 잡자,0
[0:14:13] <퍼트려> 형 비켄디한번 가죠 ㅋㅋ,0
[0:14:22] <헤이델> 쪼오금 선넘,0
[0:14:29] <Ksh4550402> 오늘 플레어쏘고 치킨먹어줘요 라클님ㅋㅋ,0
[0:14:43] <Ksh4550402> 징크스 부숩시다,0
[0:14:44] <끔뻑> 마음의 고향 자키로 가시죠,0
[0:14:45] <인생빠꾸없다> 캐릭 좀 바꾸자,0
[0:14:52] <Ggy0202> 플레어건 치킨 가즈아,0
[0:14:56] <퍼트려> 이거는 카메시키가실듯,0
[0:15:07] <위인이원재> 형 얼굴보고싶어요,0
[0:15:08] <헤이델> 라클님한테 대지라 그러다가 얼굴이 대지랑 접촉하는수가있음,0
[0:15:08] <Ggy0202> 옛고향 리포브카 가자,0
[0:15:11] <Ksh4550402> 젖과 꿀이 흐르는 카자흐스탄 가요 ㅋㅋㅋ,0
[0:15:14] <챠리리> ...,0
[0:15:20] <블랙레드> 맨션 맨날 가는데 맨션 개꿀~,0
[0:15:30] <재균이> 유툽만 보다가 올만에 생방 왔슴다 미하,0
[0:15:32] <인생빠꾸없다> 신데렐라야?,0
[0:15:38] <퍼트려> 연기보소 ㅋㅋㅋ,0
[0:15:40] <인생빠꾸없다> 무슨 12시정각하면 가네,0
[0:16:07] <리록> 12시가 지나면 신데렐라처럼 힘이 쪽빠져용,0
[0:16:08] <끔뻑> 보통 몇시에일어나세요?,0
[0:16:11] <재균이> 형 1시에는 먹방이지,0
[0:16:26] <Ggy0202> 그건 아침아니야,0
[0:16:28] <끔뻑> 아침이 아닌데..?,0
[0:16:35] <복복치치> 형 오늘 머리 보니까 아예 미는것도 멋있것다~~~,0
[0:16:44] <Ggy0202> 엎었다 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:16:45] <재균이> ㅋㅋㅋㅋㅋㅋ 교미한다 쟤네,0
[0:16:45] <Nightbot> ㅋㅋㅋㅋㅋㅋ,0
[0:16:47] <kkk7596> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:16:54] <Ggy0202> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:16:54] <AkdangX_X> 원잌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:16:56] <끔뻑> 둘이 합심해서 나쁜짓하네,0
[0:16:57] <퍼트려> 밀배원은 꿀잼이아닌데,0
[0:17:00] <재균이> 검문이 판을치겟네 ㅊㅊㅊ,0
[0:17:01] <Ggy0202> 검문소 가자 벙커털고,0
[0:17:05] <카인님> 에란겔 진짜 잠수함패치로 밀베원 잘걸리게 해논거같음,0
[0:17:21] <카인님> 3판하면 1판은 밀베원임,0
[0:17:36] <AkdangX_X> 삐짐,0
[0:17:37] <재균이> 먹튀보소,0
[0:17:39] <끔뻑> 삐졌다,0
[0:17:39] <헤이델> 얼굴이 대지랑 접촉하긴 싫었던걸로,0
[0:17:39] <Ggy0202> 1분뒤 뒤통수 때릴거같은 불안감...,0
[0:17:40] <곰군이다> 삐졌네,0
[0:17:44] <퍼트려> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 삐진거보소,0
[0:17:46] <Ggy0202> 누구 또왔다,0
[0:18:05] <곰군이다> 팬티런,0
[0:18:14] <hphong13> 어? 열받네?,0
[0:18:15] <u_levatein> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:18:20] <u_levatein> 머이케 사람이 금방식어? ㅋㅋㅋㅋ,0
[0:18:29] <Ggy0202> 갓미건,0
[0:18:45] <재균이> 궤변..,0
[0:18:50] <위인이원재> 형 토미건 팔아주면안되나요?,0
[0:18:54] <곰군이다> 그래서 안생기시는구나..,0
[0:18:55] <헤이델> 사랑의 5G화,0
[0:18:56] <카인님> 현대적인 사람,0
[0:18:57] <재균이> 안해봤자나 해본척하네 이 형,0
[0:19:06] <챠리리> 토미건 도트만 달려도 팔아봄직한데,0
[0:19:19] <hphong13> 또 뮤탱 ㄷㄷㄷ,0
[0:19:21] <재균이> 미턴트 줍줍,0
[0:19:28] <Ggy0202> 떴다,0
[0:19:30] <끔뻑> 나왔다,0
[0:19:30] <블랙레드> 베턴트,0
[0:19:31] <u_levatein> 3번 가즈ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ,0
[0:19:35] <Ggy0202> 떴다 형 검문가즈아,0
[0:19:36] <dog2456> 배릴뮤트조합가나요!,0
[0:19:42] <AkdangX_X> 역시 멘션이었네,0
[0:19:45] <끔뻑> '그' 조합,0
[0:19:45] <헤이델> 방금 베릴 라이트쓰고 토할뻔했습니다 에임이 미국으로가던데요,0
[0:19:56] <hphong13> 뮤탱은 근데 어떤 면이 좋은가요,0
[0:19:59] <카인님> 지금가면 검문당할삘,0
[0:20:04] <hphong13> 한번도 써본적이없어서리,0
[0:20:14] <헤이델> 멀미하고있어요,0
[0:20:14] <k413h> 베릴쓰는판특 dmr이나 수류탄킬이 더많음,0
[0:20:22] <끔뻑> 조회수를 노려볼수있습니다,0
[0:20:25] <Ggy0202> 불안하긴해,0
[0:20:28] <hphong13> 그렇군요,0
[0:20:30] <Ggy0202> 왠지 관음하고있을거같은데,0
[0:20:36] <재균이> 오랜만에 오토바이로 다리 건너기 가능 ?,0
[0:20:48] <복복치치> 형 베릴 점사 언제 팔거야??????,0
[0:20:59] <재균이> 헤에 ㅠㅠ 그거 명장면인데 이제못하는구나,0
[0:21:12] <끔뻑> 라클님도 못파는 베릴점사?,0
[0:21:17] <인생빠꾸없다> 적4 ㅠ,0
[0:21:28] <더티한번틀어줘영> 멘션 잘나오네 템,0
[0:21:38] <재균이> 간지용,0
[0:21:44] <Ggy0202> 클럽용,0
[0:21:50] <재균이> 갓미니 거르는 미형 ㄷㄷ,0
[0:21:51] <k413h> 베릴초창기에 점사로약팔지않음 이분?,0
[0:22:01] <dhrtn4515> !사양,0
[0:22:01] <Nightbot> 2700X / TITAN XP / STRIX-F Gaming / 16GB 일겁니당.,0
[0:22:03] <hphong13> 베릴도 3점사인가요?,0
[0:22:04] <인생빠꾸없다> 민희당,0
[0:22:23] <재균이> ㅋㅋㅋㅋㅋ 바람넣지맠ㅋㅋ 이상한거 한다,0
[0:22:32] <zxcfttfcvb> 6배 3점사 잘 맞는다 소리가 있던데,0
[0:22:35] <재균이> 보트가 답입니다,0
[0:22:39] <복복치치> 언제 훈련장에서 베릴 점사 판댔는데ㅋㅋㅋ,0
[0:22:39] <끔뻑> 정답은 바다다,0
[0:22:39] <dhrtn4515> 배타고 넘어가자~~~,0
[0:22:47] <Ggy0202> 보트타고 역검문하고 다시 검문?,0
[0:22:54] <안현태> 전판 이겼나요??,0
[0:22:57] <Ggy0202> 저번주에 4연속 밀베로 멘탈 터졌지...,0
[0:22:58] <재균이> 상남자로 지르자,0
[0:22:58] <카인님> 미라클님은 근데 왜 아시아섭만걸려요?,0
[0:23:09] <챠리리> 요새 밀베원 하두 떠서 검문 잘 없더라구여,0
[0:23:15] <재균이> 다시아니까 해봄직함 ㄱㄱ,0
[0:23:32] <재균이> 행운의 노랑다시아,0
[0:23:37] <끔뻑> 급 레이싱게임,0
[0:23:38] <Ggy0202> 연료 다쓴다는 각오로 전진해야함,0
[0:23:40] <재균이> 죽기 10초전,0
[0:23:41] <카인님> 여기는 끝에 건물에도 사람있어서,0
[0:23:45] <끔뻑> 클립 가즈아,0
[0:23:46] <Ggy0202> 5,0
[0:23:49] <Ggy0202> 4,0
[0:23:52] <Ggy0202> 3,0
[0:23:53] <재균이> 5초전,0
[0:23:55] <Ggy0202> 2,0
[0:23:57] <Ggy0202> 1,0
[0:24:00] <Ggy0202> 0,0
[0:24:06] <카인님> ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:24:06] <재균이> 다행히 개못쏨..,0
[0:24:08] <복복치치> 와따마 떨리노,0
[0:24:09] <Ggy0202> 호,0
[0:24:09] <끔뻑> 넌 죽었다,0
[0:24:11] <Ggy0202> 쌀아따,0
[0:24:12] <재균이> 넌뒤져쓰 역검문이다,0
[0:24:13] <퍼트려> 검문 왜하는거지?,0
[0:24:16] <Ksh4550402> 얼굴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:24:18] <AkdangX_X> 표정봨ㅋㅋㅋㅋㅋㅋㅋㅋ,0
[0:24:18] <팡희> 복수하자,0
[0:24:23] <hphong13> 빡친거같은데 ㅋㅋㅋㅋㅋㅋㅋ,0
[0:24:24] <끔뻑> 이걸 죽여 말어,0
[0:24:24] <카인님> 힘내 다시아야,0
[0:24:25] <Ggy0202> 하관이 상당히 화났네,0
[0:24:32] <sbyoon365> ㅋㅋㅋㅋ,0
[0:24:35] <재균이> 형 역검문으로 혼내주자,0
[0:24:37] <초못랑> 표정이 ㄷㄷ,0
[0:24:45] <인생빠꾸없다> 잘생김,0
[0:24:58] <끔뻑> ?,0
[0:25:01] <Ksh4550402> 라클님 타노스 닮은것 같...,0
[0:25:01] <Ggy0202> ?,0
